id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-2114-3p,0,0,0,0,0,0,0.4284,0,0,0,0.7086,0.4575,0,0,0,0.5351,0,0,0,0.2408,0,0
hsa-miR-2114-5p,0.9208,0.9293,1.3967,1.1918,0.4823,0.375,1.8565,2.699,2.215,2.5988,0,1.2582,0.4718,0,1.945,1.2843,0.9738,1.1669,1.6092,3.4921,1.0668,0.7145
hsa-miR-2115-3p,0,0,0,0,0,0,0,0,0,0,0,0.4575,0,0,0,0,0,0,0,0,0,0
hsa-miR-2115-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2116-3p,1.1839,2.6329,0,0.7945,2.7332,2.8751,1.1424,0.9388,0.7383,1.2994,1.5746,0,1.7694,0.5059,0.4322,0.9632,0.9738,0.8486,1.114,2.0471,1.9203,1.429
hsa-miR-2116-5p,3.2885,2.3232,3.9906,2.6484,2.4117,3.3752,2.7133,2.2296,2.1095,1.3922,0.9448,1.7157,1.2976,1.9224,1.8369,1.3913,3.4082,2.1216,2.1043,1.5654,1.4936,5.5375
hsa-miR-2117-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2117-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-212-3p,5.6562,4.9561,6.784,2.3836,11.2545,7.3754,2.5705,3.9898,3.2698,4.8264,2.913,4.1177,3.6568,3.7435,4.5383,3.5318,3.7328,4.6674,3.0946,7.2251,3.2005,4.6444
hsa-miR-212-5p,1.71,2.0134,6.784,4.2375,10.1291,5.3753,1.5709,1.2908,1.5821,1.485,2.1257,2.0589,2.5952,2.0235,2.1611,2.9967,1.9476,3.7127,1.4854,3.4921,1.8136,1.1611
hsa-miR-214-3p,74.3201,89.8295,251.8054,293.1786,552.5971,363.2674,74.5444,181.4203,173.4032,189.0635,91.9558,285.8387,142.9699,174.0243,224.1055,173.1662,85.0437,138.0076,106.205,144.5015,158.4256,106.3745
hsa-miR-214-5p,70.7685,31.4403,46.0912,49.5252,58.8451,47.8773,41.6992,55.9751,54.5313,47.4283,41.7265,51.8147,39.7532,63.3368,63.6442,53.4054,31.3233,39.355,47.161,46.6017,44.2738,35.3688
hsa-miR-215-3p,3.42,3.5622,4.5892,0.9269,1.447,1.3751,4.2842,5.1633,0.7383,3.0629,2.6768,2.0589,1.5335,1.0118,1.1886,1.6054,1.1361,3.2884,3.5897,1.5654,1.2802,3.8406
hsa-miR-216a-3p,0,0,0,0,1.1255,0.875,0.8568,0,0,0,0.7086,0.2288,1.1796,1.3153,0,0,0,0,0,0,0,0
hsa-miR-216a-5p,8.6816,5.7305,5.7863,3.5753,9.1644,29.1264,3.9985,7.2756,4.9574,5.1048,19.9972,6.0622,30.4342,26.306,7.888,3.8529,2.5968,23.6554,20.3003,3.2513,33.9255,3.394
hsa-miR-216b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-216b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-217-3p,0,0,0,0,0,0,0,0,0.211,0,0,0,0,0.3035,0,0.3211,0,0,0,0,0,0
hsa-miR-217-5p,5.1301,4.9561,4.5892,1.7215,7.2351,11.7506,2.7133,3.0511,4.7464,4.1767,7.2431,2.8595,11.5603,14.5695,3.4578,4.281,1.7853,11.5625,14.7301,2.89,15.3625,4.3764
hsa-miR-218-1-3p,0,0,0,0.7945,0,0,0,0.352,0,0.4641,0,0,0,0.6071,0,0.3211,0,0,0,0,0.4267,0.2679
hsa-miR-218-2-3p,0,2.9427,4.5892,0,0,0,0,1.6429,2.215,2.0419,0,2.7451,4.3646,4.4518,5.1866,2.9967,2.2722,0,1.9805,1.6859,2.5604,2.5008
hsa-miR-218-5p,1455.2265,1196.9011,999.4399,696.5309,1276.9062,692.4082,533.8063,686.0175,868.0708,1091.5007,702.8952,619.4888,1074.5154,1421.2325,964.8207,1321.3287,886.142,845.0179,949.1607,1188.0435,775.9122,822.4148
hsa-miR-219a-1-3p,1.1839,0.7744,0.7981,0,0,0,1.2852,0,0.6329,0.7425,0.6298,0.6863,0.5898,0.6071,0,0.214,0,0.3182,0.8665,0,0,0
hsa-miR-219a-2-3p,0,0,0,0,0,0,0,0.5867,0,0,0,0,0,0,0,0.6421,0,0,0,0,0,0
hsa-miR-219a-5p,13.154,9.1378,9.5774,8.0776,13.6662,5.0002,13.1381,7.0409,12.8681,8.0749,4.9599,7.4348,9.6729,8.9036,9.941,7.8128,7.4657,7.8498,9.2837,4.0942,3.8406,8.1277
hsa-miR-219b-3p,0,0,0,0,0,0,0,0,1.1602,0,0,0,0,0,0,0,0,0.5304,0.7427,0,0,0
hsa-miR-219b-5p,1.3154,1.0841,1.3967,0.6621,0.6431,0.5,0.714,0.4694,0.5274,1.1138,1.3384,0.8007,0.5898,0.4047,1.1886,0.8562,1.1361,0.7425,1.6092,0.8429,0.9602,0.9825
hsa-miR-22-3p,2590.6794,2375.3716,3516.4961,2589.8767,3182.1363,2564.2481,4549.3492,3851.6024,2214.266,5232.1495,2069.7145,3901.887,2859.6335,1864.7922,3021.1023,2858.7406,2695.105,2871.9577,2122.1194,2322.6214,2215.5052,4400.9197
hsa-miR-22-5p,89.5787,94.9405,140.4683,71.2421,105.6317,117.2556,126.0971,150.9098,42.0851,167.809,96.6008,161.5063,120.793,47.8567,136.5812,122.4364,111.8227,114.7765,57.1873,104.4024,99.8562,91.2802
hsa-miR-221-3p,2871.7802,3113.6774,3814.1932,3856.2122,5264.384,3966.5654,2481.0997,2453.7507,2553.6891,2769.5902,2507.7643,2682.1255,2814.69,2052.8801,3421.0129,3830.4191,2697.2149,2867.8207,2340.7185,3990.1691,2969.8672,4220.8602
hsa-miR-221-5p,34.0688,44.2953,58.0629,58.1325,87.6245,64.7531,34.5589,33.4442,46.0932,42.6019,39.9158,43.9224,47.0668,41.6849,47.7602,58.9707,43.6579,43.0677,37.6297,55.9943,40.4332,53.7678
hsa-miR-222-3p,364.8918,352.6584,497.8244,496.3114,685.079,588.6533,331.594,353.1007,316.3237,348.4263,372.0747,341.0848,364.7383,203.568,488.0832,482.1469,345.2059,351.7549,316.1393,463.4887,360.2716,462.4744
hsa-miR-222-5p,2.7623,1.3939,0,0.5297,1.447,0.5,0.8568,1.0561,0.8438,1.021,1.732,1.6013,1.4155,0.9106,2.4853,1.0702,1.2984,0.9547,1.2378,1.8063,0.6401,0.6252
hsa-miR-223-3p,2446.38,2606.4503,1815.3133,1773.9026,1711.0092,1615.2025,748.2999,1297.6363,968.0624,1672.2422,1088.3538,1088.6806,2270.8855,1871.6722,1535.4578,1693.133,3119.9987,3035.5301,1878.3926,2030.8487,2025.5011,1231.3894
hsa-miR-223-5p,14.0748,16.7269,12.1713,13.5069,10.6114,10.7505,6.8547,6.5715,9.3874,11.6018,8.1091,10.6375,13.2117,14.4683,8.8605,8.9901,24.5069,23.6554,13.616,9.1518,11.3085,16.8806
hsa-miR-224-3p,2.6308,2.3232,5.7863,3.3105,2.7332,2.7501,6.4262,5.8674,4.7464,17.0779,3.1492,9.0361,2.7131,2.6306,8.7524,7.7058,1.7853,5.0917,0.9903,3.8534,4.5874,4.1978
hsa-miR-224-5p,1853.1349,5528.0784,4166.9601,2487.1185,2411.6837,4377.2101,3892.1591,5122.4834,1127.8591,6524.8724,5778.1005,3789.4502,5210.2613,2528.7153,4249.5766,4964.4544,6545.2782,4676.5579,3567.6461,2786.3509,3880.0945,6429.0012
hsa-miR-2276-3p,0,0,0,0.7945,0,0,0,0,0,0,0,0,0.3539,0,0,0.3211,0,0,0.7427,0,1.0668,0
hsa-miR-2276-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2277-3p,0.7892,1.3939,1.9953,1.0594,1.9293,1.3751,1.5709,0.7041,0.9493,0.5569,0.7873,1.0294,1.0617,1.0118,1.2967,0.8562,0,0.9547,1.2378,0.6021,0.6401,2.2329
hsa-miR-2277-5p,3.157,2.4781,4.5892,2.516,3.8587,3.0001,2.7133,1.8776,1.2657,3.2485,1.4959,3.5458,2.0054,2.3271,3.0255,3.1037,3.0836,2.2276,1.7329,3.3717,1.8136,1.6077
hsa-miR-2278-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3211,0,0,0,0,0,0
hsa-miR-2278-5p,1.3154,1.0841,0,0.2648,0.8039,0.625,0.4284,0.7041,1.0548,0.8353,0.6298,0.6863,0.9437,0.3035,0.3242,0.9632,1.1361,0,0.7427,0.9633,0,0.8038
hsa-miR-2355-3p,7.6293,5.111,7.3826,4.2375,5.6273,5.0002,5.141,6.2195,3.7972,6.2186,6.3771,4.1177,6.134,3.8447,6.8074,6.6355,4.8689,5.41,5.694,8.6701,7.0411,7.8597
hsa-miR-2355-5p,0.9208,1.239,1.5962,1.8539,1.2862,1,1.7137,1.9949,1.4767,1.2994,2.1257,1.7157,2.1233,1.3153,1.7289,0.7492,0.6492,1.2729,1.3616,1.5654,0.6401,4.2871
hsa-miR-2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-23a-3p/23b-3p,7985.3959,9614.5477,10609.7461,8259.85,12575.6445,12005.7013,7952.9714,10058.031,7836.7909,9852.2789,12238.7841,7536.5794,10815.813,6291.9916,10579.6391,13404.9686,10234.2904,8810.2082,8112.4278,13859.7444,13056.8328,9215.4584
hsa-miR-23a-5p,1.0523,0.7744,0.9976,0,0,0.625,0,0.7041,0.4219,1.2994,0.4724,0.8007,0.4718,0.8094,0.3242,0.9632,0.8115,0.6365,0,1.0838,0.8535,1.3397
hsa-miR-23b-5p,10.6547,16.8818,13.7675,7.4155,24.2776,20.626,8.4255,8.097,9.9148,12.53,19.3674,8.1211,20.1715,9.1059,12.1021,17.6591,17.6904,13.578,18.4435,21.1936,15.1491,11.0751
hsa-miR-23c,8.0239,7.4342,9.5774,5.6941,9.0036,9.0004,0,0,5.3793,0,0,4.0033,9.9088,4.4518,8.7524,8.776,8.6017,6.0465,6.3129,10.3559,9.2815,0
hsa-miR-24-1-5p,0.3946,0,0,0,0.6431,0.5,0.5712,0.352,0.6329,0.8353,0,0.6863,0,0.4047,1.2967,0.7492,0,0,0.3713,0.7225,1.1735,0.3573
hsa-miR-24-2-5p,1.71,1.0841,1.3967,1.1918,1.1255,1.1251,2.7133,2.5817,1.4767,3.3413,1.6533,2.1732,1.7694,2.3271,1.7289,1.6054,1.623,2.4398,1.6092,2.1675,2.4537,1.5184
hsa-miR-24-3p,7242.5898,9505.5132,8839.3268,6912.7381,9591.9093,8341.5254,6778.826,8364.2272,7280.5084,9432.014,9328.4769,6676.0894,9145.8257,5925.0228,8967.4625,10735.0199,8004.1665,7522.3143,7729.6937,11402.1345,9537.65,9165.9777
hsa-miR-2467-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2467-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-25-3p,3008.4503,2710.5287,2798.9905,4468.921,2889.0363,3915.813,2539.5071,2209.7838,2733.1044,2441.0262,3257.1885,2178.6193,3465.4861,2652.5559,2236.3008,2671.6612,2713.9315,2432.2641,3092.1993,2880.3973,3040.7054,2678.3858
hsa-miR-25-5p,4.6039,8.6732,6.9835,5.5617,7.7174,10.2505,3.8557,3.7551,3.3752,4.5479,6.2983,4.3465,5.4262,4.7553,4.5383,4.495,4.5443,4.9857,5.4464,6.0209,5.0141,4.5551
hsa-miR-2681-3p,4.6039,4.9561,1.3967,1.589,1.7686,2.8751,2.2849,2.699,4.3245,1.3922,3.1492,4.4609,2.2413,7.0824,2.2691,3.9599,1.4607,2.8641,3.5897,1.9267,2.5604,1.8756
hsa-miR-2681-5p,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2682-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2682-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-26a-1-3p,4.867,7.1244,6.3849,4.8996,5.9488,5.0002,3.9985,5.7501,4.9574,6.2186,7.4793,5.1472,5.4262,5.9694,7.0236,8.2409,5.5181,5.6221,7.4269,8.6701,7.1478,6.3414
hsa-miR-26a-2-3p,41.172,42.127,40.3048,32.7078,38.5869,31.1265,38.9859,32.6228,40.6084,37.4043,38.8923,29.2816,29.0186,33.0849,36.7386,38.957,38.789,35.9605,40.4767,34.56,32.2185,28.7595
hsa-miR-26a-5p,35003.8337,32695.4714,44263.6758,40445.6685,53315.2532,50570.8024,24714.6036,36675.183,40298.418,34285.8379,35399.526,34688.282,30904.025,33033.6641,49197.2127,47451.9258,27678.6278,36742.58,33069.1164,44712.1469,43466.5535,19037.0994
hsa-miR-26b-3p,22.0987,21.3732,19.7534,17.0822,24.1168,24.7512,21.5636,22.4135,22.0446,22.2755,29.8384,15.4415,21.4691,16.2895,26.9056,29.0037,21.2609,19.9427,20.424,34.4395,26.991,16.2554
hsa-miR-26b-5p,29185.5585,27389.9534,26534.7409,23070.9305,26569.6805,26075.5016,22739.8915,25357.7712,27862.9617,24711.4461,29203.924,20811.0933,22620.855,21920.1866,30123.6071,30565.8671,22220.253,25176.0392,27883.8865,31078.0658,26867.2808,18527.288
hsa-miR-27a-3p/27b-3p,19147.8763,18798.2234,15606.7462,11648.0888,15173.671,12011.0765,18583.971,14989.9409,18776.8029,20924.6997,18096.5586,16315.5678,18318.4288,16646.1362,30828.9884,19851.7171,17245.6858,16617.8725,16166.1828,19820.5532,17164.4841,24257.8438
hsa-miR-27a-5p,23.5457,28.033,25.1406,8.8722,34.0851,24.8762,7.5687,16.0767,5.2738,14.1078,25.5083,15.6702,21.2332,18.7177,17.9371,21.0839,20.2871,22.3825,17.3295,20.2302,13.2288,6.6986
hsa-miR-27b-5p,9.997,7.4342,15.3637,5.5617,14.4701,9.2504,5.7122,8.4491,8.1217,13.7366,7.2431,7.4348,12.8579,7.0824,12.6424,13.057,8.1149,10.5017,6.9318,15.0522,10.135,9.1995
hsa-miR-28-3p,882.8962,894.888,829.4414,807.764,972.7124,903.6684,1003.9214,768.8654,1044.1109,787.4398,1093.3925,864.2646,941.4543,1102.8287,718.7801,738.1503,1114.8185,889.0403,1122.3318,871.1034,845.5768,1337.7638
hsa-miR-28-5p,61.5607,45.9989,78.2153,54.5572,89.3931,72.3785,32.4168,55.623,51.6834,63.9493,44.1671,52.1578,44.1178,39.2567,75.4222,69.4591,45.9301,47.4169,41.0956,67.9157,59.2096,26.5266
hsa-miR-2861-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2861-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-296-3p,4.2093,8.6732,7.5821,6.7534,12.2192,8.0004,6.9975,2.9337,4.641,3.527,5.1961,4.3465,8.0214,4.8565,3.1336,4.174,5.8427,5.1978,8.0458,5.178,4.054,7.5918
hsa-miR-296-5p,3.5516,6.9695,8.3802,5.6941,10.6114,10.0005,5.2838,7.9797,5.4848,7.6108,9.7624,5.8334,8.6112,6.7789,10.5894,9.6322,6.6542,4.2431,6.808,11.3193,9.1748,4.1978
hsa-miR-297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-298-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-298-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-299-3p,24.8611,15.4879,14.1665,11.3881,13.1839,8.1254,24.7053,19.2451,18.7748,18.7486,21.0995,21.3893,13.6836,45.5296,12.7505,16.5889,13.1461,15.4874,15.4728,11.4397,11.9486,9.1995
hsa-miR-299-5p,22.4933,21.683,25.3402,22.379,41.9633,24.8762,28.8467,32.3881,27.4239,24.6887,50.9379,19.4448,26.5414,46.4402,26.9056,44.9504,28.8889,21.3217,17.5771,45.0363,33.3921,4.823
hsa-miR-29a-3p,16312.6642,17084.9574,16214.3115,22504.0392,18428.3186,13303.0135,19459.3676,14197.0192,27780.1627,17308.7324,14301.7278,21821.5371,16383.381,22499.4246,15512.9861,13177.8619,15774.7875,18945.2254,17359.9369,13439.7266,13026.7479,31512.7431
hsa-miR-29a-5p,44.0659,12.0805,18.7557,11.653,19.9366,12.1256,16.137,20.3012,20.5679,21.533,13.1478,16.2421,14.5093,12.3436,32.6325,18.6223,13.1461,15.3813,14.6063,14.9318,13.4422,12.5935
hsa-miR-29b-1-5p,4.3408,3.0976,2.9929,1.3242,4.6626,4.2502,0.9996,2.5817,1.7931,3.0629,4.4876,3.5458,3.5389,1.9224,3.998,4.174,3.0836,3.2884,2.5994,4.0942,4.2674,2.1436
hsa-miR-29b-2-5p,51.9583,63.0356,62.8516,34.4293,55.3079,55.7527,57.2649,75.9243,30.7991,100.0542,64.6368,61.3083,67.4742,37.6378,68.1825,53.4054,74.4944,67.5717,56.197,52.8635,54.6222,57.3404
hsa-miR-29b-3p,8108.6488,8301.7975,5914.8327,4912.5291,6188.8628,5503.0141,8710.8392,9410.621,7274.3907,12595.6954,7821.362,8168.9932,8004.19,6513.9738,10448.6768,8352.4328,8635.6644,9186.7853,6850.7174,7175.9463,7942.5119,8332.0412
hsa-miR-29c-3p,16988.7795,15346.2913,13899.378,10655.5984,11301.7931,8182.6428,27126.2999,17857.4614,19569.5635,25892.2345,12830.356,20559.2259,14852.8248,14619.0562,14203.5788,10805.9773,14583.3648,17035.9262,15397.2488,9096.1309,10255.5261,28707.887
hsa-miR-29c-5p,344.5031,308.6729,364.3396,159.9637,357.5723,273.3881,451.122,407.0809,241.4355,560.5079,348.8495,285.8387,320.5026,187.0762,480.0872,398.5605,369.0635,351.3306,258.952,365.5889,329.6533,209.1763
hsa-miR-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-301a-3p,129.8299,111.8223,67.0417,41.7124,53.5394,41.502,96.5364,113.4757,92.3973,127.2489,84.5553,79.7237,110.8842,86.911,107.9467,109.1653,119.2883,100.0316,106.205,86.7009,93.4551,67.701
hsa-miR-301a-5p,4.2093,4.4915,4.7887,3.5753,2.7332,2.3751,3.4273,5.398,3.3752,7.7036,3.9365,4.1177,5.1903,2.6306,4.6464,4.281,6.6542,6.0465,4.5799,4.2146,3.9473,4.5551
hsa-miR-301b-3p,3.2885,2.3232,0.7981,0.7945,0.6431,0.375,2.7133,1.8776,3.1643,3.8982,2.2044,2.8595,2.3592,2.0235,2.1611,3.7459,3.8951,3.5006,1.7329,2.89,2.6671,1.8756
hsa-miR-301b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.3539,0,0,0,0,0,0,0,0,0
hsa-miR-302a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3573
hsa-miR-302b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302c-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302d-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302d-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-302f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3059-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3059-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2134,0
hsa-miR-3064-3p,0,0,0,0.5297,0.4823,0.875,0.4284,0,0.3164,0.3713,0.3149,0.3431,0,0.5059,0,0,1.1361,0,0,0.2408,0.3201,0.2679
hsa-miR-3064-5p,3.5516,1.5488,3.5915,3.3105,2.894,3.5002,2.1421,3.8725,2.0041,3.7126,3.2279,2.9739,2.0054,2.7318,2.053,2.1405,3.5705,2.758,2.3519,2.89,1.8136,4.1978
hsa-miR-3065-3p,5.9193,7.7439,6.784,0.7945,5.1449,1.3751,3.8557,2.1123,2.5314,3.991,3.2279,3.6602,4.2466,3.9459,3.1336,4.174,4.8689,2.9702,3.8372,4.8167,2.1337,3.5726
hsa-miR-3065-5p,27.6234,33.2989,17.359,7.0183,18.3288,6.6253,17.2794,10.444,13.29,13.2725,11.0221,11.6669,10.9705,11.0283,13.831,15.4116,16.392,12.6233,13.616,21.6752,9.7082,10.9858
hsa-miR-3074-3p,0.3946,0,0.5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3074-5p,3.2885,1.7037,5.7863,2.516,5.3057,3.1252,3.8557,1.6429,2.5314,2.8773,2.913,2.2876,2.2413,1.1129,3.89,2.4616,2.7591,1.8033,2.4756,1.8063,1.3869,2.9474
hsa-miR-3085-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3085-5p,0,0,0,0,0.3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-30a-3p,926.8305,825.8122,900.0746,653.4943,698.2628,676.1575,1405.7756,1028.4396,987.1536,1187.4711,757.6908,959.4298,731.1282,519.5436,906.3631,823.9843,649.6751,731.3022,850.2589,724.6752,668.5882,1255.9511
hsa-miR-30a-5p,11278.2355,7811.4522,10490.6274,5867.1472,6858.8286,5730.6501,14899.5936,10716.7064,11467.4995,12779.8398,7318.1243,11283.823,7788.4376,6734.4384,8860.2722,7341.1551,6526.2894,7764.7027,8584.0374,6558.6839,6709.459,12493.7747
hsa-miR-30b-3p,5.3931,3.5622,5.7863,2.6484,4.5018,4.3752,3.7129,3.2857,3.5862,4.6407,5.4323,5.7191,4.3646,3.0353,3.6739,2.7826,5.6804,4.031,4.7037,3.3717,2.7738,5.2696
hsa-miR-30b-5p/30c-5p,5429.3115,3793.1294,4616.8977,3814.1025,3116.3777,2460.4931,6416.8145,6218.3981,6816.3067,6764.8912,3542.1885,5128.8545,3266.8382,2591.6473,6005.7902,4379.8847,3182.97,3819.0227,4950.663,3692.7368,3577.1122,5603.5496
hsa-miR-30c-1-3p,10.7863,14.4037,16.3614,7.8128,13.3447,12.8756,11.1388,14.6685,12.2353,15.036,15.8246,15.2127,14.3914,12.2424,11.886,14.1273,9.5755,12.199,21.0429,15.5339,9.7082,12.0576
hsa-miR-30c-2-3p,43.4082,70.7795,65.8445,40.653,63.8292,54.2526,86.8256,51.7506,47.1479,69.0541,56.9213,61.9946,64.0533,41.0778,52.4065,53.7265,47.3907,50.5992,59.5392,56.5964,43.4204,73.6851
hsa-miR-30d-3p,36.4366,32.9891,39.5067,20.79,27.1716,23.8761,46.1261,32.1534,35.7565,37.9612,32.7514,29.5104,29.1366,24.4848,27.4459,28.8967,32.6217,34.7936,32.8022,28.1778,27.2044,33.2253
hsa-miR-30d-5p,5082.8353,6790.9577,8708.4359,6047.6361,7849.3875,6921.8322,8203.7375,6445.4669,7359.7211,7007.3232,7252.2279,7030.5568,6452.2826,6049.774,6084.9943,5595.2588,6960.4341,6658.8388,8206.7497,6280.0368,6329.9843,8029.7091
hsa-miR-30e-3p,806.3399,714.6094,796.3196,597.4805,660.4798,576.0276,787.0001,862.2745,977.7662,967.3147,691.322,878.1047,662.4743,681.5279,766.3242,719.9561,639.2881,718.1485,974.2885,730.4553,599.0303,661.4688
hsa-miR-30e-5p,8478.5392,4811.4556,6102.5893,3771.4632,3737.4667,2933.3908,6673.0072,6406.5073,7418.0496,7444.0163,4337.2757,6257.1109,4578.1032,5010.1809,6013.1379,4946.2602,4228.3253,5148.0749,5984.6144,4693.1691,4529.3729,5964.3832
hsa-miR-31-3p,15.9163,3.872,10.176,1.3242,8.8428,2.3751,6.4262,4.1072,12.6572,16.6138,9.8412,4.5752,3.8927,10.0165,8.6444,9.7393,6.005,6.789,12.1306,5.4188,2.6671,8.3063
hsa-miR-31-5p,590.7459,229.6848,476.0758,86.8677,876.5666,215.2603,181.6484,169.8028,338.6847,352.6958,696.4394,159.905,430.915,423.4255,307.6318,370.8411,328.4893,242.4945,733.0373,255.6473,164.6133,213.91
hsa-miR-3115,0.5262,0,0,0.5297,0.3216,0,0,0,0.3164,0.5569,0,0,0.7078,0.2024,0.7564,0.8562,0.6492,0,0,0.8429,0,0
hsa-miR-3116,0,0,1.1972,0,0,0,0,0,0.211,0,0.866,0,0,0,0,0,0,0,0,0.3613,0.5334,0
hsa-miR-3117-3p,1.8416,1.0841,1.3967,2.7808,2.2509,1.5001,0.8568,2.347,4.1136,2.4132,1.0235,3.4314,2.2413,1.3153,1.7289,2.5686,1.7853,2.652,1.8567,1.0838,2.2404,2.3222
hsa-miR-3117-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3120-3p,0,0,0,0,0,0,0.714,0,0,0.5569,0.3149,0.3431,0.3539,0,0,0,0.9738,0,0,0,0.5334,0.8932
hsa-miR-3120-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3121-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3121-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2161,0,0,0,0,0,0,0
hsa-miR-3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3124-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2134,0
hsa-miR-3124-5p,0,0.9293,0.9976,0.3973,0.9647,0.875,1.4281,0.4694,0.9493,1.1138,1.0235,0.915,0.9437,1.0118,0.2161,0.7492,1.4607,0.4243,0,1.8063,0.6401,1.0718
hsa-miR-3125-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3125-5p,0,0,0,0,0,0,0,0.352,0,0,0,0,0.8257,0,0.8644,0,0,0,1.4854,1.2042,0,0
hsa-miR-3126-3p,0,0,0,0,0,0.375,0.2856,0,0.3164,0,0.3936,0,0.2359,0.3035,0,0.4281,0,0,0.6189,0,0.3201,0
hsa-miR-3126-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
