id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-4647-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4647-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4649-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4649-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4650-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4650-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4651,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4652-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4652-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4653-3p,6,0,0,7,0,0,0,0,0,18,0,0,0,3,3,2,0,0,0,7,20,0
hsa-miR-4653-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4654,15,14,18,23,26,15,38,18,24,25,16,30,31,51,14,34,17,16,34,32,32,39
hsa-miR-4655-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4655-5p,0,0,31,0,0,0,0,0,0,0,5,0,0,22,9,0,5,0,19,0,0,0
hsa-miR-4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16
hsa-miR-4657,14,0,0,0,0,9,0,0,13,21,3,0,6,18,5,11,0,21,15,0,0,0
hsa-miR-4658,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4659a-3p/4659b-3p,142,161,74,120,56,144,121,123,50,157,107,75,81,124,121,94,131,165,60,97,76,112
hsa-miR-4659a-5p/4659b-5p,10,4,16,4,21,6,7,18,0,0,9,6,11,7,10,3,8,0,9,0,0,4
hsa-miR-466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4660,0,0,11,9,9,2,11,6,4,0,0,2,0,2,7,14,0,14,7,0,0,0
hsa-miR-4661-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4661-5p,2,10,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4662a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4662a-5p,169,258,48,127,115,243,51,154,54,136,197,77,101,91,118,116,133,133,109,139,77,78
hsa-miR-4662b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4664-3p,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
hsa-miR-4664-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
hsa-miR-4665-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4665-5p,30,9,36,29,44,36,54,28,44,14,29,42,67,74,28,104,46,22,65,65,14,64
hsa-miR-4666a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4666a-5p,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4666b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4667-3p,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4667-5p,0,0,6,0,0,0,0,0,11,0,5,0,6,9,7,0,0,7,6,0,0,0
hsa-miR-4668-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4668-5p,0,0,5,0,0,9,0,8,15,5,6,13,17,21,9,6,0,6,11,5,25,4
hsa-miR-4669,0,0,0,0,9,0,0,6,0,0,21,0,0,34,11,0,5,19,0,0,0,0
hsa-miR-4670-3p,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
hsa-miR-4670-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4671-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4671-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4672-3p,5,0,5,12,0,0,0,0,0,13,0,0,6,0,0,0,0,8,0,0,6,0
hsa-miR-4672-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
hsa-miR-4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0
hsa-miR-4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4676-3p,15,55,48,60,37,33,32,33,0,35,11,25,14,27,19,8,11,47,16,31,56,22
hsa-miR-4676-5p,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0
hsa-miR-4677-3p,42,182,28,60,39,68,28,93,32,41,49,55,45,57,60,24,40,104,41,35,29,50
hsa-miR-4677-5p,23,12,0,0,21,26,8,11,0,0,20,10,8,3,7,0,16,0,0,7,0,0
hsa-miR-4678-3p,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
hsa-miR-4678-5p,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4680-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0
hsa-miR-4680-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
hsa-miR-4681-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4681-5p,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,5,7,3,0,0,0,0
hsa-miR-4682-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4682-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4684-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4684-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4685-3p,21,8,23,7,41,0,8,24,56,11,0,9,6,13,7,4,5,0,9,0,36,20
hsa-miR-4685-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4686,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,8,0,0,2,5,0,0
hsa-miR-4687-3p,17,3,32,19,37,0,0,0,0,7,28,12,25,31,0,23,0,40,27,19,0,0
hsa-miR-4687-5p,17,12,0,18,12,3,2,0,11,9,3,5,3,3,4,22,0,2,6,2,21,21
hsa-miR-4688-3p/4688-5p,17,0,10,23,23,24,26,0,29,8,14,14,25,33,34,64,18,49,38,49,18,22
hsa-miR-4689-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4689-5p,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4690-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4690-5p,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4691-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
hsa-miR-4691-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4693-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4693-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4694-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4694-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4695-3p,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
hsa-miR-4695-5p,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4697-3p,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
hsa-miR-4697-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4698,0,7,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
hsa-miR-4699-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4699-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4700-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4700-5p,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4701-3p,0,9,0,0,38,0,0,0,0,23,0,9,0,0,6,0,0,0,12,0,16,21
hsa-miR-4701-5p,17,43,5,52,10,18,17,39,4,4,19,6,0,15,11,18,7,27,9,9,27,11
hsa-miR-4703-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4703-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4704-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4704-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4706-3p,0,0,3,2,0,0,0,0,0,0,6,3,0,0,0,0,0,2,0,0,0,0
hsa-miR-4706-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
hsa-miR-4707-3p,0,0,0,5,9,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4707-5p,11,0,0,9,20,8,0,0,0,13,0,16,0,0,0,0,11,0,0,0,0,35
hsa-miR-4708-3p,0,0,0,2,17,13,54,32,0,0,0,7,0,6,8,5,26,20,0,3,0,0
hsa-miR-4708-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4709-3p,0,0,0,10,0,10,0,0,17,0,3,2,0,0,0,0,0,0,2,4,0,0
hsa-miR-4709-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3
hsa-miR-4710,0,0,12,4,0,0,0,0,0,0,0,0,0,5,0,0,4,2,10,0,0,0
hsa-miR-4711-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4711-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4712-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
hsa-miR-4712-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4713-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4713-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4714-3p,8,0,9,10,0,0,11,0,0,0,3,5,6,17,8,0,10,9,0,6,0,8
hsa-miR-4714-5p,4,4,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0
hsa-miR-4715-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4715-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
hsa-miR-4716-3p,0,0,0,25,15,6,18,0,0,0,10,0,17,30,3,9,0,15,0,0,0,28
hsa-miR-4716-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4717-3p,0,0,16,16,17,0,32,0,0,0,0,42,0,0,0,0,4,28,35,15,0,0
hsa-miR-4717-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4719-3p,2,0,0,0,6,0,9,2,4,0,0,3,0,0,0,0,0,0,3,2,0,0
hsa-miR-4719-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4720-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4721-3p/4721-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4722-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4722-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
hsa-miR-4723-3p,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4723-5p,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hsa-miR-4724-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4724-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4725-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4725-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4726-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4726-5p,4,2,5,0,0,6,4,8,0,0,0,4,6,14,11,4,0,13,7,16,13,4
hsa-miR-4727-3p,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0
hsa-miR-4727-5p,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4728-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4728-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4729-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4729-5p,6,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,2,10,0,0,0
hsa-miR-4730-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4730-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-4731-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4731-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4732-3p,71,9,603,146,104,84,62,66,563,297,116,262,216,198,73,123,47,99,90,38,540,358
hsa-miR-4732-5p,122,47,1164,167,143,86,100,88,1834,311,249,525,321,479,127,221,52,193,172,92,654,945
hsa-miR-4733-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4733-5p,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,5,0,0,0,0,0
hsa-miR-4734-3p,0,0,0,7,18,0,7,0,0,0,0,0,0,4,0,22,0,0,0,5,0,8
hsa-miR-4734-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4735-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4735-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4737-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4737-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4738-3p,50,0,0,62,35,37,41,24,4,34,39,36,41,33,30,64,29,40,43,36,58,42
hsa-miR-4738-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4739,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
hsa-miR-4740-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4740-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4741,0,0,0,0,46,0,0,0,0,0,0,0,0,21,0,0,14,0,8,15,14,35
hsa-miR-4742-3p,147,134,98,89,81,117,118,289,301,194,144,99,111,106,127,79,77,87,78,95,179,116
hsa-miR-4742-5p,26,25,31,28,18,41,55,27,12,12,33,35,20,13,25,24,32,6,19,31,19,7
hsa-miR-4743-3p,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4743-5p,2,0,7,11,19,10,13,0,6,5,12,5,5,0,0,19,0,6,8,6,0,0
hsa-miR-4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4745-3p,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0
hsa-miR-4745-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-4746-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4746-5p,41,9,11,38,4,44,16,12,0,9,20,20,27,17,32,5,15,31,9,24,17,31
hsa-miR-4747-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4747-5p,0,0,20,0,0,0,10,0,11,5,0,4,13,14,0,11,0,3,10,17,19,2
hsa-miR-4748-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4748-5p,21,13,33,0,61,16,25,16,19,16,17,27,15,20,4,20,7,18,30,32,35,27
hsa-miR-4749-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4749-5p,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,9,7,0,5,3
hsa-miR-4750-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4750-5p,20,0,44,21,22,16,19,19,37,0,14,14,36,67,15,23,20,0,60,27,37,79
hsa-miR-4751,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4752,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4753-3p,0,3,0,2,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,4
hsa-miR-4753-5p,0,7,15,20,10,10,4,6,21,23,12,7,18,17,12,10,13,8,6,10,0,25
hsa-miR-4754-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4754-5p,0,0,52,0,0,0,0,0,47,15,0,8,0,20,0,17,0,0,20,19,0,0
hsa-miR-4755-3p,9,0,11,5,22,3,13,6,0,0,19,11,12,19,0,13,0,5,7,14,16,0
hsa-miR-4755-5p,0,0,0,3,6,7,0,15,14,10,3,2,3,21,2,0,0,0,0,0,0,0
hsa-miR-4756-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4756-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4757-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4757-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4758-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4758-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4760-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4760-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4761-3p,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0
hsa-miR-4761-5p,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4762-3p,6,10,4,0,0,5,7,9,0,0,10,6,0,12,0,9,0,0,0,0,14,0
hsa-miR-4762-5p,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0
hsa-miR-4763-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4763-5p,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
hsa-miR-4764-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4764-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4765-3p,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
hsa-miR-4765-5p,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hsa-miR-4766-3p,0,18,6,4,21,12,9,14,0,31,19,23,7,11,19,4,28,9,11,11,7,19
hsa-miR-4766-5p,0,0,6,9,9,0,0,9,9,0,3,4,0,2,0,4,11,0,0,2,0,0
hsa-miR-4767,0,0,0,10,0,0,11,6,0,0,0,0,0,0,0,0,0,15,0,0,8,0
hsa-miR-4768-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4768-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4769-3p,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4769-5p,2,3,5,0,19,0,3,0,7,0,7,0,0,10,7,0,0,3,7,11,11,0
hsa-miR-4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4771-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4771-5p,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4772-3p,0,88,17,14,0,21,0,0,7,0,5,6,2,22,0,0,0,5,0,0,0,14
hsa-miR-4772-5p,0,14,0,0,0,4,2,0,0,0,0,0,4,0,0,0,3,0,3,2,0,0
hsa-miR-4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4774-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4774-5p,0,10,0,4,0,3,10,10,0,7,0,0,11,0,3,9,0,0,0,8,0,0
hsa-miR-4775,51,23,9,38,15,28,56,40,9,28,43,30,39,29,32,13,33,29,40,14,40,12
hsa-miR-4776-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4776-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4777-3p,8,4,6,0,0,2,7,4,0,5,3,0,0,0,4,2,2,0,6,0,0,0
hsa-miR-4777-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4778-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4778-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4779-3p,0,4,0,4,18,0,8,0,3,7,6,7,3,0,3,0,0,5,11,2,0,0
hsa-miR-4779-5p,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4781-3p,17,7,13,19,15,11,10,9,13,17,6,3,7,5,18,17,5,7,12,10,11,13
hsa-miR-4781-5p,6,0,13,6,0,3,8,3,0,6,2,18,8,4,6,13,0,0,0,3,15,0
hsa-miR-4782-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4782-5p,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4783-3p,3,0,0,7,3,0,7,11,0,0,11,0,8,0,10,9,5,10,12,17,0,0
hsa-miR-4783-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4784,4,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,17,0,0,0,7,0
hsa-miR-4785,51,42,16,61,17,38,19,44,0,25,15,6,39,49,29,9,63,51,6,16,3,27
hsa-miR-4786-3p,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4786-5p,7,16,0,11,11,21,20,15,0,4,11,4,3,2,21,6,3,8,3,13,3,0
hsa-miR-4787-3p,18,14,9,6,0,19,0,0,0,0,0,5,0,3,4,2,0,0,0,5,0,18
