miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-625-5p,1579.0,774.0,2206.0,1048.0,2097.0,2658.0,6657.0,3891.0,1111.0,1052.0,1530.0,3701.0,1383.0,1209.0,2105.0,3348.0,3478.0,2679.0,1326.0,1790.0,1337.0,764.0
hsa-miR-626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-627-3p,5.0,12.0,6.0,6.0,0.0,7.0,4.0,5.0,0.0,8.0,24.0,2.0,8.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,24.0,0.0
hsa-miR-627-5p,39.0,53.0,18.0,20.0,29.0,29.0,48.0,62.0,10.0,36.0,52.0,8.0,18.0,14.0,29.0,26.0,40.0,9.0,20.0,38.0,38.0,22.0
hsa-miR-628-3p,1604.0,1342.0,2429.0,1631.0,1985.0,1660.0,1885.0,2383.0,1472.0,2240.0,2599.0,1932.0,2181.0,3147.0,2742.0,2658.0,1278.0,1343.0,2347.0,1883.0,2334.0,1672.0
hsa-miR-628-5p,1779.0,2372.0,1490.0,1952.0,1370.0,2860.0,2984.0,2797.0,513.0,2026.0,2834.0,1647.0,2783.0,3161.0,2905.0,2546.0,1821.0,3083.0,3204.0,3526.0,1539.0,1004.0
hsa-miR-629-3p,7.0,33.0,7.0,24.0,0.0,16.0,10.0,16.0,7.0,0.0,6.0,0.0,3.0,7.0,8.0,19.0,0.0,4.0,0.0,6.0,21.0,7.0
hsa-miR-629-5p,1368.0,1480.0,3162.0,2826.0,1812.0,1629.0,2306.0,1713.0,2636.0,2033.0,2113.0,2058.0,2598.0,2804.0,2243.0,3013.0,2657.0,2510.0,2224.0,3000.0,3109.0,2832.0
hsa-miR-630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-636-3p,0.0,12.0,54.0,0.0,19.0,11.0,19.0,16.0,96.0,22.0,20.0,20.0,7.0,18.0,16.0,4.0,10.0,7.0,0.0,9.0,29.0,38.0
hsa-miR-636-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-641,100.0,89.0,44.0,68.0,140.0,70.0,60.0,76.0,48.0,89.0,74.0,33.0,48.0,46.0,46.0,47.0,54.0,28.0,31.0,40.0,46.0,73.0
hsa-miR-642a-3p/642b-3p,0.0,16.0,14.0,0.0,0.0,5.0,20.0,0.0,35.0,3.0,4.0,8.0,4.0,8.0,0.0,19.0,19.0,0.0,25.0,0.0,6.0,26.0
hsa-miR-642a-5p,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,2.0,2.0,7.0,0.0
hsa-miR-642b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-643-3p,33.0,41.0,14.0,24.0,12.0,21.0,34.0,21.0,0.0,22.0,19.0,27.0,17.0,17.0,23.0,6.0,14.0,25.0,11.0,14.0,5.0,0.0
hsa-miR-643-5p,3.0,7.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
hsa-miR-644a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6499-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6499-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6500-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,17.0,7.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6500-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6501-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6501-5p,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6502-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6502-5p,11.0,10.0,0.0,5.0,0.0,7.0,11.0,8.0,3.0,14.0,17.0,16.0,5.0,7.0,17.0,12.0,10.0,18.0,9.0,12.0,0.0,15.0
hsa-miR-6503-3p,9.0,30.0,14.0,19.0,5.0,17.0,0.0,9.0,17.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,9.0,63.0,11.0,8.0,0.0,0.0
hsa-miR-6503-5p,3.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6504-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6505-3p,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-6505-5p,14.0,15.0,18.0,9.0,24.0,19.0,19.0,28.0,0.0,5.0,15.0,34.0,13.0,24.0,18.0,57.0,37.0,32.0,15.0,22.0,19.0,5.0
hsa-miR-6506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6506-5p,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6507-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6508-3p,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,5.0,0.0,4.0,0.0,3.0,0.0
hsa-miR-6508-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-6509-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
hsa-miR-6509-5p,9.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,12.0,14.0,18.0,0.0,8.0,0.0,0.0,0.0,19.0
hsa-miR-651-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,146.0,227.0,83.0,170.0,98.0,185.0,576.0,256.0,51.0,134.0,191.0,74.0,214.0,112.0,202.0,119.0,222.0,162.0,193.0,234.0,98.0,129.0
hsa-miR-6510-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511a-3p,42.0,95.0,56.0,35.0,48.0,34.0,32.0,101.0,26.0,143.0,74.0,49.0,52.0,49.0,82.0,45.0,21.0,33.0,55.0,18.0,87.0,42.0
hsa-miR-6511a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6511b-3p,21.0,37.0,36.0,23.0,13.0,20.0,9.0,51.0,35.0,67.0,20.0,29.0,27.0,31.0,24.0,34.0,12.0,33.0,13.0,14.0,36.0,17.0
hsa-miR-6511b-5p,0.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,5.0,4.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-6512-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6512-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,117.0,0.0,72.0,51.0,48.0,85.0,88.0,121.0,57.0,0.0,105.0,68.0,72.0,87.0,85.0,59.0,49.0,69.0,68.0,87.0,86.0,91.0
hsa-miR-6513-5p,20.0,46.0,11.0,14.0,26.0,31.0,38.0,43.0,0.0,33.0,47.0,18.0,33.0,23.0,34.0,39.0,36.0,18.0,38.0,33.0,7.0,16.0
hsa-miR-6514-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,46.0,42.0,57.0,35.0,101.0,42.0,98.0,61.0,44.0,89.0,47.0,58.0,67.0,75.0,97.0,72.0,61.0,73.0,103.0,87.0,76.0,40.0
hsa-miR-6515-3p,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-6515-5p,20.0,2.0,0.0,22.0,0.0,11.0,17.0,33.0,0.0,17.0,18.0,13.0,11.0,32.0,19.0,34.0,33.0,9.0,40.0,21.0,105.0,0.0
hsa-miR-6516-3p,2.0,4.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6516-5p,28.0,84.0,16.0,33.0,38.0,35.0,49.0,109.0,23.0,105.0,80.0,24.0,37.0,34.0,49.0,41.0,44.0,27.0,35.0,36.0,39.0,22.0
hsa-miR-652-3p,5231.0,17871.0,1368.0,3743.0,2081.0,5192.0,3535.0,11620.0,993.0,8066.0,4205.0,2650.0,3468.0,3157.0,5112.0,2934.0,4236.0,4037.0,3381.0,3992.0,5005.0,2421.0
hsa-miR-652-5p,25.0,40.0,12.0,8.0,4.0,28.0,19.0,37.0,0.0,15.0,17.0,9.0,15.0,13.0,8.0,12.0,11.0,15.0,18.0,11.0,13.0,0.0
hsa-miR-6529-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-653-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-653-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-654-3p,4913.0,7721.0,670.0,6984.0,5325.0,7316.0,5513.0,3405.0,226.0,6449.0,3843.0,4784.0,1762.0,6745.0,7035.0,4181.0,15066.0,8454.0,3475.0,5304.0,5802.0,1584.0
hsa-miR-654-5p,17.0,75.0,0.0,16.0,12.0,6.0,9.0,12.0,0.0,34.0,14.0,19.0,7.0,13.0,15.0,17.0,22.0,18.0,10.0,16.0,49.0,20.0
hsa-miR-655-3p,28.0,71.0,0.0,25.0,0.0,22.0,16.0,29.0,0.0,39.0,26.0,19.0,4.0,26.0,29.0,4.0,59.0,16.0,10.0,15.0,23.0,0.0
hsa-miR-655-5p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-656-3p,40.0,46.0,0.0,30.0,8.0,48.0,15.0,15.0,0.0,34.0,24.0,9.0,0.0,19.0,14.0,5.0,48.0,19.0,12.0,15.0,46.0,4.0
hsa-miR-656-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-657,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-3p,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,12.0,6.0,15.0,30.0,9.0,16.0,20.0,13.0,0.0,9.0,12.0,10.0,5.0,33.0,31.0,14.0,17.0,12.0,13.0,14.0,3.0,0.0
hsa-miR-660-3p,0.0,19.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,1237.0,1709.0,758.0,1029.0,337.0,2017.0,922.0,1139.0,757.0,923.0,1224.0,775.0,1159.0,1117.0,1514.0,822.0,1240.0,2228.0,1037.0,1044.0,500.0,771.0
hsa-miR-661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-663a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-663a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-663b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-664a-3p,789.0,5177.0,392.0,651.0,328.0,670.0,371.0,1646.0,314.0,1183.0,654.0,345.0,445.0,492.0,434.0,388.0,314.0,427.0,458.0,352.0,808.0,400.0
hsa-miR-664a-5p,2742.0,835.0,4591.0,3882.0,4061.0,2449.0,2943.0,1646.0,3159.0,1868.0,3065.0,3437.0,3701.0,4592.0,2978.0,4257.0,3109.0,3553.0,5147.0,3707.0,4066.0,3946.0
hsa-miR-664b-3p,68.0,522.0,60.0,68.0,30.0,74.0,29.0,127.0,68.0,96.0,65.0,56.0,38.0,58.0,45.0,36.0,34.0,46.0,40.0,47.0,85.0,84.0
hsa-miR-664b-5p,182.0,71.0,373.0,275.0,418.0,233.0,186.0,94.0,469.0,154.0,290.0,286.0,282.0,490.0,204.0,309.0,196.0,262.0,453.0,272.0,264.0,406.0
hsa-miR-665-3p,49.0,0.0,0.0,27.0,21.0,39.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,43.0,33.0,11.0,22.0,21.0,0.0
hsa-miR-665-5p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,5.0,0.0
hsa-miR-668-3p,21.0,18.0,12.0,4.0,75.0,24.0,33.0,17.0,0.0,33.0,18.0,34.0,4.0,19.0,19.0,51.0,34.0,37.0,13.0,15.0,22.0,49.0
hsa-miR-668-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-670-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-670-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,982.0,210.0,820.0,1401.0,815.0,833.0,1288.0,584.0,463.0,568.0,1221.0,860.0,1197.0,1429.0,1144.0,1306.0,1093.0,1313.0,964.0,1142.0,756.0,1155.0
hsa-miR-671-5p,1007.0,397.0,327.0,317.0,343.0,729.0,791.0,345.0,275.0,335.0,787.0,465.0,683.0,494.0,716.0,979.0,379.0,302.0,630.0,818.0,293.0,426.0
hsa-miR-6715a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6715b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6715b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6716-3p,11.0,0.0,25.0,18.0,19.0,7.0,4.0,13.0,10.0,15.0,7.0,0.0,13.0,11.0,22.0,28.0,10.0,7.0,4.0,6.0,7.0,18.0
hsa-miR-6716-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6717-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6718-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6718-5p,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0
hsa-miR-6719-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6720-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6720-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6721-5p,53.0,21.0,125.0,51.0,196.0,44.0,66.0,46.0,214.0,48.0,80.0,93.0,80.0,151.0,41.0,151.0,68.0,87.0,131.0,53.0,73.0,296.0
hsa-miR-6722-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6722-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6724-5p,15.0,0.0,16.0,38.0,18.0,11.0,16.0,0.0,4.0,5.0,15.0,27.0,24.0,22.0,17.0,9.0,40.0,11.0,12.0,23.0,5.0,32.0
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
hsa-miR-6726-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6727-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6727-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
hsa-miR-6729-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6729-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0
hsa-miR-6730-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6730-5p,5.0,0.0,0.0,15.0,81.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,17.0,28.0,6.0,21.0,13.0,18.0,40.0,8.0,0.0,50.0
hsa-miR-6731-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6731-5p,5.0,9.0,0.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,13.0,0.0,8.0,0.0,0.0
hsa-miR-6732-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
